Cycle,Battery#1,#1_SOH,Battery#2,#2_SOH,Battery#3,#3_SOH,,Battery#4,#4 SOH,Battery#5,#5 SOH,Battery#6,#6 SOH,,Battery#7,#7 SOH,Battery#8,#8 SOH,Battery#9,#9 SOH
1753,0.99835885,0.907598955,0.98672301,0.897020918,0.91440016,0.831272873,,,,,,,,,,,,,,
1754,0.99815118,0.907410164,0.98629969,0.896636082,0.91537452,0.832158655,,,,,,,,,,,,,,
1755,0.99822271,0.907475191,0.98641437,0.896740336,0.91565192,0.832410836,,,,,,,,,,,,,,
1756,0.99778628,0.907078436,0.98652822,0.896843836,0.91429722,0.831179291,,,,,,,,,,,,,,
1757,0.99786901,0.907153645,0.98579174,0.896174309,0.91448277,0.831347973,,,,,,,,,,,,,,
1758,0.99754888,0.906862618,0.98590881,0.896280736,0.91436988,0.831245345,,,,,,,,,,,,,,
1759,0.99769884,0.906998945,0.98599082,0.896355291,0.91053921,0.827762918,,,,,,,,,,,,,,
1760,0.997361,0.906691818,0.98543066,0.895846055,0.91245478,0.829504345,,,,,,,,,,,,,,
1761,0.99727607,0.906614609,0.98598886,0.896353509,0.91348118,0.830437436,,,,,,,,,,,,,,
1762,0.9969334,0.906303091,0.98524892,0.895680836,0.90461093,0.822373573,,,,,,,,,,,,,,
1763,0.99647468,0.905886073,0.98485148,0.895319527,0.9132548,0.830231636,,,,,,,,,,,,,,
1764,0.99598384,0.905439855,0.98452544,0.895023127,0.91262007,0.829654609,,,,,,,,,,,,,,
1765,0.99578315,0.905257409,0.98466247,0.8951477,0.91232324,0.829384764,,,,,,,,,,,,,,
1766,0.99572664,0.905206036,0.98476171,0.895237918,0.90935773,0.826688845,,,,,,,,,,,,,,
1767,0.99559456,0.905085964,0.98413837,0.894671245,0.90563738,0.823306709,,,,,,,,,,,,,,
1768,0.99623543,0.905668573,0.98325068,0.893864255,0.90951914,0.826835582,,,,,,,,,,,,,,
1769,0.99594891,0.9054081,0.98391205,0.8944655,0.91102451,0.8282041,,,,,,,,,,,,,,
1770,0.99521315,0.904739227,0.98363733,0.894215755,0.91051197,0.827738155,,,,,,,,,,,,,,
1771,0.99520576,0.904732509,0.98342395,0.894021773,0.9102239,0.827476273,,,,,,,,,,,,,,
1772,0.9955672,0.905061091,0.98306811,0.893698282,0.90939111,0.826719191,,,,,,,,,,,,,,
1773,0.99492556,0.904477782,0.98342115,0.894019227,0.90963191,0.8269381,,,,,,,,,,,,,,
1774,0.99539518,0.904904709,0.98290962,0.8935542,0.90578693,0.823442664,,,,,,,,,,,,,,
1775,0.99449033,0.904082118,0.98167342,0.892430382,0.90938711,0.826715555,,,,,,,,,,,,,,
1776,0.99481905,0.904380955,0.98268932,0.893353927,0.90842599,0.825841809,,,,,,,,,,,,,,
1777,0.99523562,0.904759655,0.98212796,0.8928436,0.89637643,0.814887664,,,,,,,,,,,,,,
1778,0.99419641,0.903814918,0.98184437,0.892585791,0.90864688,0.826042618,,,,,,,,,,,,,,
1779,0.99478859,0.904353264,0.98193431,0.892667555,0.9078542,0.825322,,,,,,,,,,,,,,
1780,0.99429637,0.903905791,0.98197079,0.892700718,0.90741491,0.824922645,,,,,,,,,,,,,,
1781,0.99363828,0.903307527,0.98191714,0.892651945,0.89975381,0.817958009,,,,,,,,,,,,,,
1782,0.99397272,0.903611564,0.98103654,0.8918514,0.9069171,0.824470091,,,,,,,,,,,,,,
1783,0.99344307,0.903130064,0.98140991,0.892190827,0.90669388,0.824267164,,,,,,,,,,,,,,
1784,0.99280584,0.902550764,0.98115951,0.891963191,0.89662194,0.815110855,,,,,,,,,,,,,,
1785,0.99327487,0.902977155,0.98037624,0.891251127,0.90628761,0.823897827,,,,,,,,,,,,,,
1786,0.99264842,0.902407655,0.98131508,0.892104618,0.9054625,0.823147727,,,,,,,,,,,,,,
1787,0.99280226,0.902547509,0.98038739,0.891261264,0.90606433,0.823694845,,,,,,,,,,,,,,
1788,0.9932,0.902909091,0.98016107,0.891055518,0.90471989,0.822472627,,,,,,,,,,,,,,
1789,0.99231094,0.902100855,0.97971666,0.890651509,0.90474254,0.822493218,,,,,,,,,,,,,,
1790,0.9924047,0.902186091,0.97955561,0.8905051,0.90477234,0.822520309,,,,,,,,,,,,,,
1791,0.99240279,0.902184355,0.97961378,0.890557982,0.89961338,0.817830345,,,,,,,,,,,,,,
1792,0.99155945,0.901417682,0.97903466,0.890031509,0.90362406,0.821476418,,,,,,,,,,,,,,
1793,0.99173939,0.901581264,0.97952104,0.890473673,0.90311581,0.821014373,,,,,,,,,,,,,,
1794,0.9921481,0.901952818,0.97937429,0.890340264,0.89701295,0.815466318,,,,,,,,,,,,,,
1795,0.99097723,0.900888391,0.97916073,0.890146118,0.90302294,0.820929945,,,,,,,,,,,,,,
1796,0.99181509,0.901650082,0.97813994,0.889218127,0.90257877,0.820526155,,,,,,,,,,,,,,
1797,0.99039638,0.900360345,0.97855747,0.8895977,0.89426637,0.812969427,,,,,,,,,,,,,,
1798,0.99000889,0.900008082,0.97865689,0.889688082,0.90171129,0.819737536,,,,,,,,,,,,,,
1799,0.99030876,0.900280691,0.9781552,0.889232,0.90170008,0.819727345,,,,,,,,,,,,,,
1800,0.99042273,0.9003843,0.97826409,0.889330991,0.89413148,0.8128468,,,,,,,,,,,,,,
1801,0.9901647,0.900149727,0.97788358,0.888985073,0.90010619,0.818278355,,,,,,,,,,,,,,
1802,0.98984498,0.899859073,0.9776355,0.888759545,0.90077275,0.818884318,,,,,,,,,,,,,,
1803,0.98984945,0.899863136,0.97734749,0.888497718,0.90045857,0.8185987,,,,,,,,,,,,,,
1804,0.99025166,0.900228782,0.97706592,0.888241745,0.90000105,0.818182773,,,,,,,,,,,,,,
1805,0.99013138,0.900119436,0.97669458,0.887904164,0.8991878,0.817443455,,,,,,,,,,,,,,
1806,0.98977149,0.899792264,0.97624028,0.887491164,0.8820197,0.801836091,,,,,,,,,,,,,,
1807,0.98971343,0.899739482,0.97693706,0.8881246,0.89869297,0.816993609,,,,,,,,,,,,,,
1808,0.98951489,0.899558991,0.97643787,0.887670791,0.89870703,0.817006391,,,,,,,,,,,,,,
1809,0.98960561,0.899641464,0.97657442,0.887794927,0.89799035,0.816354864,,,,,,,,,,,,,,
1810,0.9892295,0.899299545,0.9762221,0.887474636,0.89774221,0.816129282,,,,,,,,,,,,,,
1811,0.98882687,0.898933518,0.97603607,0.887305518,0.89693564,0.815396036,,,,,,,,,,,,,,
1812,0.98857337,0.898703064,0.9760114,0.887283091,0.89685875,0.815326136,,,,,,,,,,,,,,
1813,0.989151,0.899228182,0.97631204,0.8875564,0.89628237,0.814802155,,,,,,,,,,,,,,
1814,0.98823082,0.898391655,0.97610849,0.887371355,0.89232743,0.811206755,,,,,,,,,,,,,,
1815,0.98803473,0.898213391,0.97563827,0.886943882,0.89607513,0.814613755,,,,,,,,,,,,,,
1816,0.98785031,0.898045736,0.97542226,0.886747509,0.89365315,0.812411955,,,,,,,,,,,,,,
1817,0.98781574,0.898014309,0.97469682,0.886088018,0.89563757,0.814215973,,,,,,,,,,,,,,
1818,0.98778635,0.897987591,0.97461182,0.886010745,0.89472091,0.813382645,,,,,,,,,,,,,,
1819,0.98785293,0.898048118,0.97507322,0.8864302,0.89363384,0.8123944,,,,,,,,,,,,,,
1820,0.9870733,0.897339364,0.9748314,0.886210364,0.89350688,0.812278982,,,,,,,,,,,,,,
1821,0.9869616,0.897237818,0.974814,0.886194545,0.89458299,0.813257264,,,,,,,,,,,,,,
1822,0.98720264,0.897456945,0.97406024,0.885509309,0.89341742,0.812197655,,,,,,,,,,,,,,
1823,0.98661411,0.896921918,0.9740749,0.885522636,0.89356011,0.812327373,,,,,,,,,,,,,,
1824,0.98676217,0.897056518,0.97408932,0.885535745,0.89089906,0.809908236,,,,,,,,,,,,,,
1825,0.98701912,0.897290109,0.97434193,0.885765391,0.89275843,0.811598573,,,,,,,,,,,,,,
1826,0.98620152,0.896546836,0.97363394,0.885121764,0.89202011,0.810927373,,,,,,,,,,,,,,
1827,0.98607963,0.896436027,0.9732306,0.884755091,0.89127684,0.810251673,,,,,,,,,,,,,,
1828,0.9862811,0.896619182,0.97287136,0.884428509,0.8913675,0.810334091,,,,,,,,,,,,,,
1829,0.98526293,0.895693573,0.97294497,0.884495427,0.89155906,0.810508236,,,,,,,,,,,,,,
1830,0.98545295,0.895866318,0.97264808,0.884225527,0.89044708,0.809497345,,,,,,,,,,,,,,
1831,0.98504573,0.895496118,0.97232783,0.883934391,0.890598,0.809634545,,,,,,,,,,,,,,
1832,0.98509508,0.895540982,0.97200751,0.883643191,0.88798815,0.807261955,,,,,,,,,,,,,,
1833,0.98558426,0.895985691,0.97178584,0.883441673,0.89013308,0.809211891,,,,,,,,,,,,,,
1834,0.98496604,0.895423673,0.97203541,0.883668555,0.88930309,0.808457355,,,,,,,,,,,,,,
1835,0.98488277,0.895347973,0.97158426,0.883258418,0.88900512,0.808186473,,,,,,,,,,,,,,
1836,0.98483264,0.8953024,0.971331,0.883028182,0.88765556,0.8069596,,,,,,,,,,,,,,
1837,0.98529798,0.895725436,0.97113591,0.882850827,0.88725811,0.806598282,,,,,,,,,,,,,,
1838,0.98461032,0.895100291,0.97112054,0.882836855,0.8879959,0.807269,,,,,,,,,,,,,,
1839,0.98411345,0.894648591,0.9709841,0.882712818,0.88752317,0.806839245,,,,,,,,,,,,,,
1840,0.98460352,0.895094109,0.97069633,0.882451209,0.88741404,0.806740036,,,,,,,,,,,,,,
1841,0.9842245,0.894749545,0.97006172,0.881874291,0.88699293,0.806357209,,,,,,,,,,,,,,
1842,0.98365742,0.894234018,0.97057956,0.882345055,0.88661915,0.806017409,,,,,,,,,,,,,,
1843,0.98388445,0.894440409,0.96986097,0.881691791,0.88605803,0.8055073,,,,,,,,,,,,,,
1844,0.98382932,0.894390291,0.96986789,0.881698082,0.88619763,0.805634209,,,,,,,,,,,,,,
1845,0.98350561,0.894096009,0.96946532,0.881332109,0.88597322,0.8054302,,,,,,,,,,,,,,
1846,0.98309422,0.893722018,0.96907502,0.880977291,0.88543469,0.804940627,,,,,,,,,,,,,,
1847,0.98342276,0.894020691,0.96893179,0.880847082,0.88454622,0.804132927,,,,,,,,,,,,,,
1848,0.98287284,0.893520764,0.96914726,0.881042964,0.88462406,0.804203691,,,,,,,,,,,,,,
1849,0.98215181,0.892865282,0.9690786,0.880980545,0.88433141,0.803937645,,,,,,,,,,,,,,
1850,0.98242086,0.893109873,0.96866554,0.880605036,0.88280821,0.802552918,,,,,,,,,,,,,,
1851,0.98302287,0.893657155,0.96837664,0.8803424,,,,,,,,,,,,,,,,
1852,0.98301023,0.893645664,0.96815747,0.880143155,,,,,,,,,,,,,,,,
1853,0.98231661,0.8930151,0.96813035,0.8801185,,,,,,,,,,,,,,,,
1854,0.98207152,0.892792291,0.96828389,0.880258082,,,,,,,,,,,,,,,,
1855,0.98222899,0.892935445,0.96776372,0.8797852,,,,,,,,,,,,,,,,
1856,0.9818927,0.892629727,0.96750104,0.8795464,,,,,,,,,,,,,,,,
1857,0.98137259,0.8921569,0.96781212,0.8798292,,,,,,,,,,,,,,,,
1858,0.98119038,0.891991255,0.96698391,0.879076282,,,,,,,,,,,,,,,,
1859,0.98071355,0.891557773,0.96645433,0.878594845,,,,,,,,,,,,,,,,
1860,0.98123407,0.892030973,0.96680421,0.878912918,,,,,,,,,,,,,,,,
1861,0.98113567,0.891941518,0.96629107,0.878446427,,,,,,,,,,,,,,,,
1862,0.9807564,0.891596727,0.96651703,0.878651845,,,,,,,,,,,,,,,,
1863,0.98028249,0.8911659,0.96663046,0.878754964,,,,,,,,,,,,,,,,
1864,0.97954237,0.890493064,0.9660387,0.878217,,,,,,,,,,,,,,,,
1865,0.98040712,0.8912792,0.9658165,0.878015,,,,,,,,,,,,,,,,
1866,0.97984582,0.890768927,0.96559006,0.877809145,,,,,,,,,,,,,,,,
1867,0.97946948,0.8904268,0.96521968,0.877472436,,,,,,,,,,,,,,,,
1868,0.97987539,0.890795809,0.96566415,0.8778765,,,,,,,,,,,,,,,,
1869,0.9800626,0.890966,0.96501565,0.877286955,,,,,,,,,,,,,,,,
1870,0.97967023,0.8906093,0.96463323,0.8769393,,,,,,,,,,,,,,,,
1871,0.97886652,0.889878655,0.9642005,0.876545909,,,,,,,,,,,,,,,,
1872,0.97940993,0.890372664,0.96439761,0.8767251,,,,,,,,,,,,,,,,
1873,0.97951478,0.890467982,0.96392494,0.8762954,,,,,,,,,,,,,,,,
1874,0.97870922,0.889735655,0.96331108,0.875737345,,,,,,,,,,,,,,,,
1875,0.97864205,0.889674591,0.96344566,0.875859691,,,,,,,,,,,,,,,,
1876,0.97889948,0.889908618,0.96333945,0.875763136,,,,,,,,,,,,,,,,
1877,0.97819352,0.889266836,0.9629581,0.875416455,,,,,,,,,,,,,,,,
1878,0.9776985,0.888816818,0.96242648,0.874933164,,,,,,,,,,,,,,,,
1879,0.97804415,0.889131045,0.96329188,0.875719891,,,,,,,,,,,,,,,,
1880,0.97804546,0.889132236,0.96283549,0.875304991,,,,,,,,,,,,,,,,
1881,0.97747976,0.888617964,0.96187609,0.874432809,,,,,,,,,,,,,,,,
1882,0.97805357,0.889139609,0.962147,0.874679091,,,,,,,,,,,,,,,,
1883,0.97713667,0.888306064,0.9626078,0.875098,,,,,,,,,,,,,,,,
1884,0.97701913,0.888199209,0.96225458,0.874776891,,,,,,,,,,,,,,,,
1885,0.97682828,0.888025709,0.96159065,0.874173318,,,,,,,,,,,,,,,,
1886,0.97735459,0.888504173,0.96128488,0.873895345,,,,,,,,,,,,,,,,
1887,0.97671241,0.887920373,0.96115446,0.873776782,,,,,,,,,,,,,,,,
1888,0.97615206,0.887410964,0.96095258,0.873593255,,,,,,,,,,,,,,,,
1889,0.97582251,0.887111373,0.96061629,0.873287536,,,,,,,,,,,,,,,,
1890,0.97589886,0.887180782,0.96107161,0.873701464,,,,,,,,,,,,,,,,
1891,0.97611356,0.887375964,0.96063536,0.873304873,,,,,,,,,,,,,,,,
1892,0.97577006,0.887063691,0.95981443,0.872558573,,,,,,,,,,,,,,,,
1893,0.9755131,0.886830091,0.9596923,0.872447545,,,,,,,,,,,,,,,,
1894,0.97481441,0.886194918,0.95993823,0.872671118,,,,,,,,,,,,,,,,
1895,0.97561926,0.8869266,0.95954591,0.872314464,,,,,,,,,,,,,,,,
1896,0.97512996,0.886481782,0.95930135,0.872092136,,,,,,,,,,,,,,,,
1897,0.97459769,0.8859979,0.9590413,0.871855727,,,,,,,,,,,,,,,,
1898,0.97469956,0.886090509,0.95890701,0.871733645,,,,,,,,,,,,,,,,
1899,0.97443479,0.885849809,0.95860857,0.871462336,,,,,,,,,,,,,,,,
1900,0.97368801,0.885170918,0.95800406,0.870912782,,,,,,,,,,,,,,,,
1901,0.97373992,0.885218109,0.95817876,0.8710716,,,,,,,,,,,,,,,,
1902,0.97412276,0.885566145,0.95777863,0.870707845,,,,,,,,,,,,,,,,
1903,0.97323275,0.884757045,0.95704973,0.870045209,,,,,,,,,,,,,,,,
1904,0.9734385,0.884944091,0.95695609,0.869960082,,,,,,,,,,,,,,,,
1905,0.97249705,0.884088227,0.95636612,0.869423745,,,,,,,,,,,,,,,,
1906,0.97284621,0.884405645,0.95690894,0.869917218,,,,,,,,,,,,,,,,
1907,0.97320259,0.884729627,0.95635563,0.869414209,,,,,,,,,,,,,,,,
1908,0.97282654,0.884387764,0.95541227,0.868556609,,,,,,,,,,,,,,,,
1909,0.97206318,0.8836938,0.95654905,0.869590045,,,,,,,,,,,,,,,,
1910,0.97173661,0.883396918,0.95624268,0.869311527,,,,,,,,,,,,,,,,
1911,0.9720782,0.883707455,0.95607936,0.869163055,,,,,,,,,,,,,,,,
1912,0.97204465,0.883676955,0.95550811,0.868643736,,,,,,,,,,,,,,,,
1913,0.97198504,0.883622764,0.95549256,0.8686296,,,,,,,,,,,,,,,,
1914,0.97211224,0.8837384,0.95490849,0.868098627,,,,,,,,,,,,,,,,
1915,0.97147483,0.883158936,0.95405948,0.8673268,,,,,,,,,,,,,,,,
1916,0.97134012,0.883036473,0.95408589,0.867350809,,,,,,,,,,,,,,,,
1917,0.97096294,0.882693582,0.95443809,0.867670991,,,,,,,,,,,,,,,,
1918,0.97095591,0.882687191,0.95411575,0.867377955,,,,,,,,,,,,,,,,
1919,0.97089505,0.882631864,0.95365316,0.866957418,,,,,,,,,,,,,,,,
1920,0.97077101,0.8825191,0.95371038,0.867009436,,,,,,,,,,,,,,,,
1921,0.97059095,0.882355409,0.95303917,0.866399245,,,,,,,,,,,,,,,,
1922,0.96997815,0.881798318,0.9527092,0.866099273,,,,,,,,,,,,,,,,
1923,0.96991009,0.881736445,0.95261276,0.8660116,,,,,,,,,,,,,,,,
1924,0.96979362,0.881630564,0.95262027,0.866018427,,,,,,,,,,,,,,,,
1925,0.96984953,0.881681391,0.95289934,0.866272127,,,,,,,,,,,,,,,,
1926,0.96941572,0.881287018,0.95238864,0.865807855,,,,,,,,,,,,,,,,
1927,0.9693234,0.881203091,0.95219558,0.865632345,,,,,,,,,,,,,,,,
1928,0.96960497,0.881459064,0.95195472,0.865413382,,,,,,,,,,,,,,,,
1929,0.96917164,0.881065127,0.95190716,0.865370145,,,,,,,,,,,,,,,,
1930,0.96870726,0.880642964,0.9512971,0.864815545,,,,,,,,,,,,,,,,
1931,0.96863937,0.880581245,0.95035189,0.863956264,,,,,,,,,,,,,,,,
1932,0.96890926,0.8808266,0.95081598,0.864378164,,,,,,,,,,,,,,,,
1933,0.96861988,0.880563527,0.95095396,0.8645036,,,,,,,,,,,,,,,,
1934,0.96786147,0.879874064,0.94981146,0.863464964,,,,,,,,,,,,,,,,
1935,0.96768105,0.879710045,0.9497304,0.863391273,,,,,,,,,,,,,,,,
1936,0.96784776,0.8798616,0.95013636,0.863760327,,,,,,,,,,,,,,,,
1937,0.96813393,0.880121755,0.949341,0.863037273,,,,,,,,,,,,,,,,
1938,0.96712387,0.879203518,0.94868666,0.862442418,,,,,,,,,,,,,,,,
1939,0.96778435,0.879803955,0.94900358,0.862730527,,,,,,,,,,,,,,,,
1940,0.96725988,0.879327164,0.94924688,0.862951709,,,,,,,,,,,,,,,,
1941,0.96689391,0.878994464,0.94884741,0.862588555,,,,,,,,,,,,,,,,
1942,0.96671563,0.878832391,0.94794559,0.861768718,,,,,,,,,,,,,,,,
1943,0.96643859,0.878580536,0.94788176,0.861710691,,,,,,,,,,,,,,,,
1944,0.96669942,0.878817655,0.94824982,0.862045291,,,,,,,,,,,,,,,,
1945,0.96600127,0.878182973,0.94786835,0.8616985,,,,,,,,,,,,,,,,
1946,0.96598071,0.878164282,0.94751942,0.861381291,,,,,,,,,,,,,,,,
1947,0.96523601,0.877487282,0.94742948,0.861299527,,,,,,,,,,,,,,,,
1948,0.96572113,0.8779283,0.94728768,0.861170618,,,,,,,,,,,,,,,,
1949,0.96477705,0.877070045,0.94668829,0.860625718,,,,,,,,,,,,,,,,
1950,0.96557891,0.877799009,0.94626361,0.860239645,,,,,,,,,,,,,,,,
1951,0.96505988,0.877327164,0.94612497,0.860113609,,,,,,,,,,,,,,,,
1952,0.96435767,0.876688791,0.94590443,0.859913118,,,,,,,,,,,,,,,,
1953,0.96439308,0.876720982,0.94599563,0.859996027,,,,,,,,,,,,,,,,
1954,0.96445185,0.876774409,0.94539118,0.859446527,,,,,,,,,,,,,,,,
1955,0.9634518,0.875865273,0.94534469,0.859404264,,,,,,,,,,,,,,,,
1956,0.96394521,0.876313827,0.94500858,0.859098709,,,,,,,,,,,,,,,,
1957,0.96351606,0.875923691,0.94437444,0.858522218,,,,,,,,,,,,,,,,
1958,0.96329141,0.875719464,0.94397444,0.858158582,,,,,,,,,,,,,,,,
1959,0.96373075,0.876118864,0.94425881,0.8584171,,,,,,,,,,,,,,,,
1960,0.96363139,0.876028536,0.94390899,0.858099082,,,,,,,,,,,,,,,,
1961,0.9635492,0.875953818,0.94328243,0.857529482,,,,,,,,,,,,,,,,
1962,0.96343291,0.8758481,0.94308841,0.8573531,,,,,,,,,,,,,,,,
1963,0.96319741,0.875634009,0.94273901,0.857035464,,,,,,,,,,,,,,,,
1964,0.96272165,0.8752015,0.94238281,0.856711645,,,,,,,,,,,,,,,,
1965,0.96265841,0.875144009,0.94208044,0.856436764,,,,,,,,,,,,,,,,
1966,0.96288139,0.875346718,0.94198781,0.856352555,,,,,,,,,,,,,,,,
1967,0.96193236,0.874483964,0.94185591,0.856232645,,,,,,,,,,,,,,,,
1968,0.96191013,0.874463755,0.94134551,0.855768645,,,,,,,,,,,,,,,,
1969,0.96185261,0.874411464,0.94093084,0.855391673,,,,,,,,,,,,,,,,
1970,0.96181077,0.874373427,0.94072622,0.855205655,,,,,,,,,,,,,,,,
1971,0.9611966,0.873815091,0.94078779,0.855261627,,,,,,,,,,,,,,,,
1972,0.9613899,0.873990818,0.94067532,0.855159382,,,,,,,,,,,,,,,,
1973,0.96098965,0.873626955,0.93989402,0.854449109,,,,,,,,,,,,,,,,
1974,0.96114981,0.873772555,0.94004899,0.854589991,,,,,,,,,,,,,,,,
1975,0.96055973,0.873236118,0.94018465,0.854713318,,,,,,,,,,,,,,,,
1976,0.96069562,0.873359655,0.94007748,0.854615891,,,,,,,,,,,,,,,,
1977,0.96036226,0.8730566,0.93927252,0.853884109,,,,,,,,,,,,,,,,
1978,0.95968556,0.872441418,0.9394244,0.854022182,,,,,,,,,,,,,,,,
1979,0.96001273,0.872738845,0.93942523,0.854022936,,,,,,,,,,,,,,,,
1980,0.9592157,0.872014273,0.93906397,0.853694518,,,,,,,,,,,,,,,,
1981,0.95955205,0.872320045,0.93855983,0.853236209,,,,,,,,,,,,,,,,
1982,0.95866191,0.871510827,0.93809843,0.852816755,,,,,,,,,,,,,,,,
1983,0.9587394,0.871581273,0.93808407,0.8528037,,,,,,,,,,,,,,,,
1984,0.95863867,0.8714897,0.93789691,0.852633555,,,,,,,,,,,,,,,,
1985,0.95877194,0.871610855,0.93719971,0.851999736,,,,,,,,,,,,,,,,
1986,0.95795697,0.870869973,0.93726093,0.852055391,,,,,,,,,,,,,,,,
1987,0.95779675,0.870724318,0.93731827,0.852107518,,,,,,,,,,,,,,,,
1988,0.9578709,0.870791727,0.93733984,0.852127127,,,,,,,,,,,,,,,,
1989,0.95827329,0.871157536,0.93644446,0.851313145,,,,,,,,,,,,,,,,
1990,0.95759928,0.8705448,0.9361707,0.851064273,,,,,,,,,,,,,,,,
1991,0.95723981,0.870218009,0.93593705,0.850851864,,,,,,,,,,,,,,,,
1992,0.95692748,0.869934073,0.93560272,0.850547927,,,,,,,,,,,,,,,,
1993,0.95673144,0.869755855,0.93503499,0.850031809,,,,,,,,,,,,,,,,
1994,0.95695442,0.869958564,0.93515229,0.850138445,,,,,,,,,,,,,,,,
1995,0.95670104,0.869728218,0.93471211,0.849738282,,,,,,,,,,,,,,,,
1996,0.95684522,0.869859291,0.93463373,0.849667027,,,,,,,,,,,,,,,,
1997,0.95641863,0.869471482,0.93373966,0.848854236,,,,,,,,,,,,,,,,
1998,0.95611602,0.869196382,0.93387067,0.848973336,,,,,,,,,,,,,,,,
1999,0.95584291,0.8689481,0.9343217,0.849383364,,,,,,,,,,,,,,,,
2000,0.95489222,0.868083836,0.93330222,0.848456564,,,,,,,,,,,,,,,,
2001,0.95565456,0.868776873,0.93259132,0.847810291,,,,,,,,,,,,,,,,
2002,0.9554888,0.868626182,0.93306947,0.848244973,,,,,,,,,,,,,,,,
2003,0.95480686,0.868006236,0.93275446,0.8479586,,,,,,,,,,,,,,,,
2004,0.95464128,0.867855709,0.93230349,0.847548627,,,,,,,,,,,,,,,,
2005,0.9544906,0.867718727,0.93206131,0.847328464,,,,,,,,,,,,,,,,
2006,0.95450425,0.867731136,0.93156117,0.846873791,,,,,,,,,,,,,,,,
2007,0.95474631,0.867951191,0.93133849,0.846671355,,,,,,,,,,,,,,,,
2008,0.95430744,0.867552218,0.93126541,0.846604918,,,,,,,,,,,,,,,,
2009,0.95345354,0.866775945,0.93117261,0.846520555,,,,,,,,,,,,,,,,
2010,0.95366746,0.866970418,0.93124914,0.846590127,,,,,,,,,,,,,,,,
2011,0.95399553,0.867268664,0.93079865,0.846180591,,,,,,,,,,,,,,,,
2012,0.95377278,0.867066164,0.92977923,0.845253845,,,,,,,,,,,,,,,,
2013,0.95307314,0.866430127,0.92985064,0.845318764,,,,,,,,,,,,,,,,
2014,0.95334667,0.866678791,0.93027318,0.845702891,,,,,,,,,,,,,,,,
2015,0.95288932,0.866263018,0.92970717,0.845188336,,,,,,,,,,,,,,,,
2016,0.95273542,0.866123109,0.92962265,0.8451115,,,,,,,,,,,,,,,,
2017,0.95227414,0.865703764,0.92932761,0.844843282,,,,,,,,,,,,,,,,
2018,0.95175588,0.865232618,0.92934883,0.844862573,,,,,,,,,,,,,,,,
2019,0.95235974,0.865781582,0.92854935,0.844135773,,,,,,,,,,,,,,,,
2020,0.95156687,0.865060791,0.92777622,0.843432927,,,,,,,,,,,,,,,,
2021,0.95108843,0.864625845,0.92795241,0.8435931,,,,,,,,,,,,,,,,
2022,0.95110554,0.8646414,0.92784619,0.843496536,,,,,,,,,,,,,,,,
2023,0.95106107,0.864600973,0.92752749,0.843206809,,,,,,,,,,,,,,,,
2024,0.95144677,0.864951609,0.92747331,0.843157555,,,,,,,,,,,,,,,,
2025,0.95094639,0.864496718,0.92701274,0.842738855,,,,,,,,,,,,,,,,
2026,0.95084095,0.864400864,0.92678076,0.842527964,,,,,,,,,,,,,,,,
2027,0.95044929,0.864044809,0.92696744,0.842697673,,,,,,,,,,,,,,,,
2028,0.94972914,0.863390127,0.9261235,0.841930455,,,,,,,,,,,,,,,,
2029,0.9495905,0.863264091,0.925623,0.841475455,,,,,,,,,,,,,,,,
2030,0.94920278,0.862911618,0.92541718,0.841288345,,,,,,,,,,,,,,,,
2031,0.94899976,0.862727055,0.92527181,0.841156191,,,,,,,,,,,,,,,,
2032,0.94934249,0.863038627,0.9247362,0.840669273,,,,,,,,,,,,,,,,
2033,0.94911772,0.862834291,0.92455518,0.840504709,,,,,,,,,,,,,,,,
2034,0.94865257,0.862411427,0.92381102,0.8398282,,,,,,,,,,,,,,,,
2035,0.94832456,0.862113236,0.9242211,0.840201,,,,,,,,,,,,,,,,
2036,0.94854367,0.862312427,0.9231075,0.839188636,,,,,,,,,,,,,,,,
2037,0.94848734,0.862261218,0.92344987,0.839499882,,,,,,,,,,,,,,,,
2038,0.94827735,0.862070318,0.92334247,0.839402245,,,,,,,,,,,,,,,,
2039,0.94746572,0.861332473,0.92266709,0.838788264,,,,,,,,,,,,,,,,
2040,0.94740236,0.861274873,0.92200184,0.838183491,,,,,,,,,,,,,,,,
2041,0.94728434,0.861167582,0.92216223,0.8383293,,,,,,,,,,,,,,,,
2042,0.94696015,0.860872864,0.92204428,0.838222073,,,,,,,,,,,,,,,,
2043,0.9468447,0.860767909,0.92169178,0.837901618,,,,,,,,,,,,,,,,
2044,0.94669104,0.860628218,0.92071408,0.8370128,,,,,,,,,,,,,,,,
2045,0.94643587,0.860396245,0.9206351,0.836941,,,,,,,,,,,,,,,,
2046,0.94653249,0.860484082,0.92086148,0.8371468,,,,,,,,,,,,,,,,
2047,0.94617093,0.860155391,0.92052108,0.836837345,,,,,,,,,,,,,,,,
2048,0.94553268,0.859575164,0.92024344,0.836584945,,,,,,,,,,,,,,,,
2049,0.94571829,0.8597439,0.92020643,0.8365513,,,,,,,,,,,,,,,,
2050,0.94531053,0.859373209,0.9194867,0.835897,,,,,,,,,,,,,,,,
2051,0.94536614,0.859423764,0.91963613,0.836032845,,,,,,,,,,,,,,,,
2052,0.9450146,0.859104182,0.91902757,0.835479609,,,,,,,,,,,,,,,,
